,actlevel,X,WEEK,SEASON
5467,1,2009-1019,19,2009-10
5468,1,2009-1019,19,2009-10
5469,1,2009-1019,19,2009-10
5470,1,2009-1019,19,2009-10
5471,1,2009-1019,19,2009-10
5472,1,2009-1019,19,2009-10
5473,1,2009-1019,19,2009-10
5474,1,2009-1019,19,2009-10
5475,1,2009-1019,19,2009-10
5476,1,2009-1019,19,2009-10
5477,1,2009-1019,19,2009-10
5478,1,2009-1019,19,2009-10
5479,1,2009-1019,19,2009-10
5480,1,2009-1019,19,2009-10
5481,1,2009-1019,19,2009-10
5482,1,2009-1019,19,2009-10
5483,1,2009-1019,19,2009-10
5484,1,2009-1019,19,2009-10
5485,1,2009-1019,19,2009-10
5486,1,2009-1019,19,2009-10
5487,1,2009-1019,19,2009-10
5488,2,2009-1019,19,2009-10
5489,3,2009-1019,19,2009-10
5490,5,2009-1019,19,2009-10
78,0,2009-1020,20,2009-10
5491,1,2009-1020,20,2009-10
5492,1,2009-1020,20,2009-10
5493,1,2009-1020,20,2009-10
5494,1,2009-1020,20,2009-10
5495,1,2009-1020,20,2009-10
5496,1,2009-1020,20,2009-10
5497,1,2009-1020,20,2009-10
5498,1,2009-1020,20,2009-10
5499,1,2009-1020,20,2009-10
5500,1,2009-1020,20,2009-10
5501,1,2009-1020,20,2009-10
5502,1,2009-1020,20,2009-10
5503,1,2009-1020,20,2009-10
5504,1,2009-1020,20,2009-10
5505,1,2009-1020,20,2009-10
5506,1,2009-1020,20,2009-10
5507,1,2009-1020,20,2009-10
5508,1,2009-1020,20,2009-10
5509,1,2009-1020,20,2009-10
5510,1,2009-1020,20,2009-10
5511,1,2009-1020,20,2009-10
5512,1,2009-1020,20,2009-10
5513,1,2009-1020,20,2009-10
5514,1,2009-1020,20,2009-10
5515,1,2009-1020,20,2009-10
5516,1,2009-1020,20,2009-10
5517,1,2009-1020,20,2009-10
5518,1,2009-1020,20,2009-10
5519,1,2009-1020,20,2009-10
5520,1,2009-1020,20,2009-10
5521,1,2009-1020,20,2009-10
5522,1,2009-1020,20,2009-10
5523,1,2009-1020,20,2009-10
5524,1,2009-1020,20,2009-10
5525,1,2009-1020,20,2009-10
5526,1,2009-1020,20,2009-10
5527,1,2009-1020,20,2009-10
5528,1,2009-1020,20,2009-10
5529,1,2009-1020,20,2009-10
5530,1,2009-1020,20,2009-10
5531,1,2009-1020,20,2009-10
5532,1,2009-1020,20,2009-10
5533,1,2009-1020,20,2009-10
5534,1,2009-1020,20,2009-10
5535,1,2009-1020,20,2009-10
5536,1,2009-1020,20,2009-10
5537,1,2009-1020,20,2009-10
5538,1,2009-1020,20,2009-10
5539,2,2009-1020,20,2009-10
5540,2,2009-1020,20,2009-10
5541,4,2009-1020,20,2009-10
79,0,2009-1021,21,2009-10
5542,1,2009-1021,21,2009-10
5543,1,2009-1021,21,2009-10
5544,1,2009-1021,21,2009-10
5545,1,2009-1021,21,2009-10
5546,1,2009-1021,21,2009-10
5547,1,2009-1021,21,2009-10
5548,1,2009-1021,21,2009-10
5549,1,2009-1021,21,2009-10
5550,1,2009-1021,21,2009-10
5551,1,2009-1021,21,2009-10
5552,1,2009-1021,21,2009-10
5553,1,2009-1021,21,2009-10
5554,1,2009-1021,21,2009-10
5555,1,2009-1021,21,2009-10
5556,1,2009-1021,21,2009-10
5557,1,2009-1021,21,2009-10
5558,1,2009-1021,21,2009-10
5559,1,2009-1021,21,2009-10
5560,1,2009-1021,21,2009-10
5561,1,2009-1021,21,2009-10
5562,1,2009-1021,21,2009-10
5563,1,2009-1021,21,2009-10
5564,1,2009-1021,21,2009-10
5565,1,2009-1021,21,2009-10
5566,1,2009-1021,21,2009-10
5567,1,2009-1021,21,2009-10
5568,1,2009-1021,21,2009-10
5569,1,2009-1021,21,2009-10
5570,1,2009-1021,21,2009-10
5571,1,2009-1021,21,2009-10
5572,1,2009-1021,21,2009-10
5573,1,2009-1021,21,2009-10
5574,1,2009-1021,21,2009-10
5575,1,2009-1021,21,2009-10
5576,1,2009-1021,21,2009-10
5577,1,2009-1021,21,2009-10
5578,1,2009-1021,21,2009-10
5579,1,2009-1021,21,2009-10
5580,1,2009-1021,21,2009-10
5581,1,2009-1021,21,2009-10
5582,1,2009-1021,21,2009-10
5583,1,2009-1021,21,2009-10
5584,1,2009-1021,21,2009-10
5585,1,2009-1021,21,2009-10
5586,1,2009-1021,21,2009-10
5587,1,2009-1021,21,2009-10
5588,1,2009-1021,21,2009-10
5589,3,2009-1021,21,2009-10
5590,3,2009-1021,21,2009-10
80,0,2009-1022,22,2009-10
4934,1,2009-1022,22,2009-10
4935,1,2009-1022,22,2009-10
4936,1,2009-1022,22,2009-10
4937,1,2009-1022,22,2009-10
4938,1,2009-1022,22,2009-10
4939,1,2009-1022,22,2009-10
4940,1,2009-1022,22,2009-10
4941,1,2009-1022,22,2009-10
4942,1,2009-1022,22,2009-10
4943,1,2009-1022,22,2009-10
4944,1,2009-1022,22,2009-10
4945,1,2009-1022,22,2009-10
4946,1,2009-1022,22,2009-10
4947,1,2009-1022,22,2009-10
4948,1,2009-1022,22,2009-10
4949,1,2009-1022,22,2009-10
4950,1,2009-1022,22,2009-10
4951,1,2009-1022,22,2009-10
4952,1,2009-1022,22,2009-10
4953,1,2009-1022,22,2009-10
4954,1,2009-1022,22,2009-10
4955,1,2009-1022,22,2009-10
4956,1,2009-1022,22,2009-10
4957,1,2009-1022,22,2009-10
4958,1,2009-1022,22,2009-10
4959,1,2009-1022,22,2009-10
4960,1,2009-1022,22,2009-10
4961,1,2009-1022,22,2009-10
4962,1,2009-1022,22,2009-10
4963,1,2009-1022,22,2009-10
4964,1,2009-1022,22,2009-10
4965,1,2009-1022,22,2009-10
4966,1,2009-1022,22,2009-10
4967,1,2009-1022,22,2009-10
4968,1,2009-1022,22,2009-10
4969,1,2009-1022,22,2009-10
4970,1,2009-1022,22,2009-10
4971,1,2009-1022,22,2009-10
4972,1,2009-1022,22,2009-10
4973,1,2009-1022,22,2009-10
4974,1,2009-1022,22,2009-10
4975,1,2009-1022,22,2009-10
4976,1,2009-1022,22,2009-10
4977,1,2009-1022,22,2009-10
4978,1,2009-1022,22,2009-10
4979,1,2009-1022,22,2009-10
4980,3,2009-1022,22,2009-10
4981,3,2009-1022,22,2009-10
4982,4,2009-1022,22,2009-10
81,0,2009-1023,23,2009-10
4983,1,2009-1023,23,2009-10
4984,1,2009-1023,23,2009-10
4985,1,2009-1023,23,2009-10
4986,1,2009-1023,23,2009-10
4987,1,2009-1023,23,2009-10
4988,1,2009-1023,23,2009-10
4989,1,2009-1023,23,2009-10
4990,1,2009-1023,23,2009-10
4991,1,2009-1023,23,2009-10
4992,1,2009-1023,23,2009-10
4993,1,2009-1023,23,2009-10
4994,1,2009-1023,23,2009-10
4995,1,2009-1023,23,2009-10
4996,1,2009-1023,23,2009-10
4997,1,2009-1023,23,2009-10
4998,1,2009-1023,23,2009-10
4999,1,2009-1023,23,2009-10
5000,1,2009-1023,23,2009-10
5001,1,2009-1023,23,2009-10
5002,1,2009-1023,23,2009-10
5003,1,2009-1023,23,2009-10
5004,1,2009-1023,23,2009-10
5005,1,2009-1023,23,2009-10
5006,1,2009-1023,23,2009-10
5007,1,2009-1023,23,2009-10
5008,1,2009-1023,23,2009-10
5009,1,2009-1023,23,2009-10
5010,1,2009-1023,23,2009-10
5011,1,2009-1023,23,2009-10
5012,1,2009-1023,23,2009-10
5013,1,2009-1023,23,2009-10
5014,1,2009-1023,23,2009-10
5015,1,2009-1023,23,2009-10
5016,1,2009-1023,23,2009-10
5017,1,2009-1023,23,2009-10
5018,1,2009-1023,23,2009-10
5019,1,2009-1023,23,2009-10
5020,1,2009-1023,23,2009-10
5021,1,2009-1023,23,2009-10
5022,1,2009-1023,23,2009-10
5023,1,2009-1023,23,2009-10
5024,1,2009-1023,23,2009-10
5025,1,2009-1023,23,2009-10
5026,1,2009-1023,23,2009-10
5027,1,2009-1023,23,2009-10
5028,1,2009-1023,23,2009-10
5029,1,2009-1023,23,2009-10
5030,2,2009-1023,23,2009-10
5031,2,2009-1023,23,2009-10
82,0,2009-1024,24,2009-10
5032,1,2009-1024,24,2009-10
5033,1,2009-1024,24,2009-10
5034,1,2009-1024,24,2009-10
5035,1,2009-1024,24,2009-10
5036,1,2009-1024,24,2009-10
5037,1,2009-1024,24,2009-10
5038,1,2009-1024,24,2009-10
5039,1,2009-1024,24,2009-10
5040,1,2009-1024,24,2009-10
5041,1,2009-1024,24,2009-10
5042,1,2009-1024,24,2009-10
5043,1,2009-1024,24,2009-10
5044,1,2009-1024,24,2009-10
5045,1,2009-1024,24,2009-10
5046,1,2009-1024,24,2009-10
5047,1,2009-1024,24,2009-10
5048,1,2009-1024,24,2009-10
5049,1,2009-1024,24,2009-10
5050,1,2009-1024,24,2009-10
5051,1,2009-1024,24,2009-10
5052,1,2009-1024,24,2009-10
5053,1,2009-1024,24,2009-10
5054,1,2009-1024,24,2009-10
5055,1,2009-1024,24,2009-10
5056,1,2009-1024,24,2009-10
5057,1,2009-1024,24,2009-10
5058,1,2009-1024,24,2009-10
5059,1,2009-1024,24,2009-10
5060,1,2009-1024,24,2009-10
5061,1,2009-1024,24,2009-10
5062,1,2009-1024,24,2009-10
5063,1,2009-1024,24,2009-10
5064,1,2009-1024,24,2009-10
5065,1,2009-1024,24,2009-10
5066,1,2009-1024,24,2009-10
5067,1,2009-1024,24,2009-10
5068,1,2009-1024,24,2009-10
5069,1,2009-1024,24,2009-10
5070,1,2009-1024,24,2009-10
5071,1,2009-1024,24,2009-10
5072,1,2009-1024,24,2009-10
5073,1,2009-1024,24,2009-10
5074,1,2009-1024,24,2009-10
5075,1,2009-1024,24,2009-10
5076,1,2009-1024,24,2009-10
5077,1,2009-1024,24,2009-10
5078,1,2009-1024,24,2009-10
5079,2,2009-1024,24,2009-10
5080,2,2009-1024,24,2009-10
83,0,2009-1025,25,2009-10
5081,1,2009-1025,25,2009-10
5082,1,2009-1025,25,2009-10
5083,1,2009-1025,25,2009-10
5084,1,2009-1025,25,2009-10
5085,1,2009-1025,25,2009-10
5086,1,2009-1025,25,2009-10
5087,1,2009-1025,25,2009-10
5088,1,2009-1025,25,2009-10
5089,1,2009-1025,25,2009-10
5090,1,2009-1025,25,2009-10
5091,1,2009-1025,25,2009-10
5092,1,2009-1025,25,2009-10
5093,1,2009-1025,25,2009-10
5094,1,2009-1025,25,2009-10
5095,1,2009-1025,25,2009-10
5096,1,2009-1025,25,2009-10
5097,1,2009-1025,25,2009-10
5098,1,2009-1025,25,2009-10
5099,1,2009-1025,25,2009-10
5100,1,2009-1025,25,2009-10
5101,1,2009-1025,25,2009-10
5102,1,2009-1025,25,2009-10
5103,1,2009-1025,25,2009-10
5104,1,2009-1025,25,2009-10
5105,1,2009-1025,25,2009-10
5106,1,2009-1025,25,2009-10
5107,1,2009-1025,25,2009-10
5108,1,2009-1025,25,2009-10
5109,1,2009-1025,25,2009-10
5110,1,2009-1025,25,2009-10
5111,1,2009-1025,25,2009-10
5112,1,2009-1025,25,2009-10
5113,1,2009-1025,25,2009-10
5114,1,2009-1025,25,2009-10
5115,1,2009-1025,25,2009-10
5116,1,2009-1025,25,2009-10
5117,1,2009-1025,25,2009-10
5118,1,2009-1025,25,2009-10
5119,1,2009-1025,25,2009-10
5120,1,2009-1025,25,2009-10
5121,1,2009-1025,25,2009-10
5122,1,2009-1025,25,2009-10
5123,1,2009-1025,25,2009-10
5124,1,2009-1025,25,2009-10
5125,1,2009-1025,25,2009-10
5126,1,2009-1025,25,2009-10
5127,1,2009-1025,25,2009-10
5128,1,2009-1025,25,2009-10
5129,2,2009-1025,25,2009-10
84,0,2009-1026,26,2009-10
4695,1,2009-1026,26,2009-10
4696,1,2009-1026,26,2009-10
4697,1,2009-1026,26,2009-10
4698,1,2009-1026,26,2009-10
4699,1,2009-1026,26,2009-10
4700,1,2009-1026,26,2009-10
4701,1,2009-1026,26,2009-10
4702,1,2009-1026,26,2009-10
4703,1,2009-1026,26,2009-10
4704,1,2009-1026,26,2009-10
4705,1,2009-1026,26,2009-10
4706,1,2009-1026,26,2009-10
4707,1,2009-1026,26,2009-10
4708,1,2009-1026,26,2009-10
4709,1,2009-1026,26,2009-10
4710,1,2009-1026,26,2009-10
4711,1,2009-1026,26,2009-10
4712,1,2009-1026,26,2009-10
4713,1,2009-1026,26,2009-10
4714,1,2009-1026,26,2009-10
4715,1,2009-1026,26,2009-10
4716,1,2009-1026,26,2009-10
4717,1,2009-1026,26,2009-10
4718,1,2009-1026,26,2009-10
4719,1,2009-1026,26,2009-10
4720,1,2009-1026,26,2009-10
4721,1,2009-1026,26,2009-10
4722,1,2009-1026,26,2009-10
4723,1,2009-1026,26,2009-10
4724,1,2009-1026,26,2009-10
4725,1,2009-1026,26,2009-10
4726,1,2009-1026,26,2009-10
4727,1,2009-1026,26,2009-10
4728,1,2009-1026,26,2009-10
4729,1,2009-1026,26,2009-10
4730,1,2009-1026,26,2009-10
4731,1,2009-1026,26,2009-10
4732,1,2009-1026,26,2009-10
4733,1,2009-1026,26,2009-10
4734,1,2009-1026,26,2009-10
4735,1,2009-1026,26,2009-10
4736,1,2009-1026,26,2009-10
4737,1,2009-1026,26,2009-10
4738,1,2009-1026,26,2009-10
4739,1,2009-1026,26,2009-10
4740,1,2009-1026,26,2009-10
4741,1,2009-1026,26,2009-10
4742,1,2009-1026,26,2009-10
4743,1,2009-1026,26,2009-10
85,0,2009-1027,27,2009-10
87,0,2009-1027,27,2009-10
4744,1,2009-1027,27,2009-10
4745,1,2009-1027,27,2009-10
4746,1,2009-1027,27,2009-10
4747,1,2009-1027,27,2009-10
4748,1,2009-1027,27,2009-10
4749,1,2009-1027,27,2009-10
4750,1,2009-1027,27,2009-10
4751,1,2009-1027,27,2009-10
4752,1,2009-1027,27,2009-10
4753,1,2009-1027,27,2009-10
4754,1,2009-1027,27,2009-10
4755,1,2009-1027,27,2009-10
4756,1,2009-1027,27,2009-10
4757,1,2009-1027,27,2009-10
4758,1,2009-1027,27,2009-10
4759,1,2009-1027,27,2009-10
4760,1,2009-1027,27,2009-10
4761,1,2009-1027,27,2009-10
4762,1,2009-1027,27,2009-10
4763,1,2009-1027,27,2009-10
4764,1,2009-1027,27,2009-10
4765,1,2009-1027,27,2009-10
4766,1,2009-1027,27,2009-10
4767,1,2009-1027,27,2009-10
4768,1,2009-1027,27,2009-10
4769,1,2009-1027,27,2009-10
4770,1,2009-1027,27,2009-10
4771,1,2009-1027,27,2009-10
4772,1,2009-1027,27,2009-10
4773,1,2009-1027,27,2009-10
4774,1,2009-1027,27,2009-10
4775,1,2009-1027,27,2009-10
4776,1,2009-1027,27,2009-10
4777,1,2009-1027,27,2009-10
4778,1,2009-1027,27,2009-10
4779,1,2009-1027,27,2009-10
4780,1,2009-1027,27,2009-10
4781,1,2009-1027,27,2009-10
4782,1,2009-1027,27,2009-10
4783,1,2009-1027,27,2009-10
4784,1,2009-1027,27,2009-10
4785,1,2009-1027,27,2009-10
4786,1,2009-1027,27,2009-10
4787,1,2009-1027,27,2009-10
4788,1,2009-1027,27,2009-10
4789,1,2009-1027,27,2009-10
4790,2,2009-1027,27,2009-10
4791,2,2009-1027,27,2009-10
86,0,2009-1028,28,2009-10
4792,1,2009-1028,28,2009-10
4793,1,2009-1028,28,2009-10
4794,1,2009-1028,28,2009-10
4795,1,2009-1028,28,2009-10
4796,1,2009-1028,28,2009-10
4797,1,2009-1028,28,2009-10
4798,1,2009-1028,28,2009-10
4799,1,2009-1028,28,2009-10
4800,1,2009-1028,28,2009-10
4801,1,2009-1028,28,2009-10
4802,1,2009-1028,28,2009-10
4803,1,2009-1028,28,2009-10
4804,1,2009-1028,28,2009-10
4805,1,2009-1028,28,2009-10
4806,1,2009-1028,28,2009-10
4807,1,2009-1028,28,2009-10
4808,1,2009-1028,28,2009-10
4809,1,2009-1028,28,2009-10
4810,1,2009-1028,28,2009-10
4811,1,2009-1028,28,2009-10
4812,1,2009-1028,28,2009-10
4813,1,2009-1028,28,2009-10
4814,1,2009-1028,28,2009-10
4815,1,2009-1028,28,2009-10
4816,1,2009-1028,28,2009-10
4817,1,2009-1028,28,2009-10
4818,1,2009-1028,28,2009-10
4819,1,2009-1028,28,2009-10
4820,1,2009-1028,28,2009-10
4821,1,2009-1028,28,2009-10
4822,1,2009-1028,28,2009-10
4823,1,2009-1028,28,2009-10
4824,1,2009-1028,28,2009-10
4825,1,2009-1028,28,2009-10
4826,1,2009-1028,28,2009-10
4827,1,2009-1028,28,2009-10
4828,1,2009-1028,28,2009-10
4829,1,2009-1028,28,2009-10
4830,1,2009-1028,28,2009-10
4831,1,2009-1028,28,2009-10
4832,1,2009-1028,28,2009-10
4833,1,2009-1028,28,2009-10
4834,1,2009-1028,28,2009-10
4835,1,2009-1028,28,2009-10
4836,1,2009-1028,28,2009-10
4837,1,2009-1028,28,2009-10
4838,1,2009-1028,28,2009-10
4839,2,2009-1028,28,2009-10
88,0,2009-1029,29,2009-10
92,0,2009-1029,29,2009-10
4840,1,2009-1029,29,2009-10
4841,1,2009-1029,29,2009-10
4842,1,2009-1029,29,2009-10
4843,1,2009-1029,29,2009-10
4844,1,2009-1029,29,2009-10
4845,1,2009-1029,29,2009-10
4846,1,2009-1029,29,2009-10
4847,1,2009-1029,29,2009-10
4848,1,2009-1029,29,2009-10
4849,1,2009-1029,29,2009-10
4850,1,2009-1029,29,2009-10
4851,1,2009-1029,29,2009-10
4852,1,2009-1029,29,2009-10
4853,1,2009-1029,29,2009-10
4854,1,2009-1029,29,2009-10
4855,1,2009-1029,29,2009-10
4856,1,2009-1029,29,2009-10
4857,1,2009-1029,29,2009-10
4858,1,2009-1029,29,2009-10
4859,1,2009-1029,29,2009-10
4860,1,2009-1029,29,2009-10
4861,1,2009-1029,29,2009-10
4862,1,2009-1029,29,2009-10
4863,1,2009-1029,29,2009-10
4864,1,2009-1029,29,2009-10
4865,1,2009-1029,29,2009-10
4866,1,2009-1029,29,2009-10
4867,1,2009-1029,29,2009-10
4868,1,2009-1029,29,2009-10
4869,1,2009-1029,29,2009-10
4870,1,2009-1029,29,2009-10
4871,1,2009-1029,29,2009-10
4872,1,2009-1029,29,2009-10
4873,1,2009-1029,29,2009-10
4874,1,2009-1029,29,2009-10
4875,1,2009-1029,29,2009-10
4876,1,2009-1029,29,2009-10
4877,1,2009-1029,29,2009-10
4878,1,2009-1029,29,2009-10
4879,1,2009-1029,29,2009-10
4880,1,2009-1029,29,2009-10
4881,1,2009-1029,29,2009-10
4882,1,2009-1029,29,2009-10
4883,1,2009-1029,29,2009-10
4884,1,2009-1029,29,2009-10
4885,2,2009-1029,29,2009-10
4886,2,2009-1029,29,2009-10
89,0,2009-1030,30,2009-10
94,0,2009-1030,30,2009-10
4887,1,2009-1030,30,2009-10
4888,1,2009-1030,30,2009-10
4889,1,2009-1030,30,2009-10
4890,1,2009-1030,30,2009-10
4891,1,2009-1030,30,2009-10
4892,1,2009-1030,30,2009-10
4893,1,2009-1030,30,2009-10
4894,1,2009-1030,30,2009-10
4895,1,2009-1030,30,2009-10
4896,1,2009-1030,30,2009-10
4897,1,2009-1030,30,2009-10
4898,1,2009-1030,30,2009-10
4899,1,2009-1030,30,2009-10
4900,1,2009-1030,30,2009-10
4901,1,2009-1030,30,2009-10
4902,1,2009-1030,30,2009-10
4903,1,2009-1030,30,2009-10
4904,1,2009-1030,30,2009-10
4905,1,2009-1030,30,2009-10
4906,1,2009-1030,30,2009-10
4907,1,2009-1030,30,2009-10
4908,1,2009-1030,30,2009-10
4909,1,2009-1030,30,2009-10
4910,1,2009-1030,30,2009-10
4911,1,2009-1030,30,2009-10
4912,1,2009-1030,30,2009-10
4913,1,2009-1030,30,2009-10
4914,1,2009-1030,30,2009-10
4915,1,2009-1030,30,2009-10
4916,1,2009-1030,30,2009-10
4917,1,2009-1030,30,2009-10
4918,1,2009-1030,30,2009-10
4919,1,2009-1030,30,2009-10
4920,1,2009-1030,30,2009-10
4921,1,2009-1030,30,2009-10
4922,1,2009-1030,30,2009-10
4923,1,2009-1030,30,2009-10
4924,1,2009-1030,30,2009-10
4925,1,2009-1030,30,2009-10
4926,1,2009-1030,30,2009-10
4927,1,2009-1030,30,2009-10
4928,1,2009-1030,30,2009-10
4929,1,2009-1030,30,2009-10
4930,1,2009-1030,30,2009-10
4931,1,2009-1030,30,2009-10
4932,1,2009-1030,30,2009-10
4933,2,2009-1030,30,2009-10
3824,1,2009-1031,31,2009-10
3825,1,2009-1031,31,2009-10
3826,1,2009-1031,31,2009-10
3827,1,2009-1031,31,2009-10
3828,1,2009-1031,31,2009-10
3829,1,2009-1031,31,2009-10
3830,1,2009-1031,31,2009-10
3831,1,2009-1031,31,2009-10
3832,1,2009-1031,31,2009-10
3833,1,2009-1031,31,2009-10
3834,1,2009-1031,31,2009-10
3835,1,2009-1031,31,2009-10
3836,1,2009-1031,31,2009-10
3837,1,2009-1031,31,2009-10
3838,1,2009-1031,31,2009-10
3839,1,2009-1031,31,2009-10
3840,1,2009-1031,31,2009-10
3841,1,2009-1031,31,2009-10
3842,1,2009-1031,31,2009-10
3843,1,2009-1031,31,2009-10
3844,1,2009-1031,31,2009-10
3845,1,2009-1031,31,2009-10
3846,1,2009-1031,31,2009-10
3847,1,2009-1031,31,2009-10
3848,1,2009-1031,31,2009-10
3849,1,2009-1031,31,2009-10
3850,1,2009-1031,31,2009-10
3851,1,2009-1031,31,2009-10
3852,1,2009-1031,31,2009-10
3853,1,2009-1031,31,2009-10
3854,1,2009-1031,31,2009-10
3855,1,2009-1031,31,2009-10
3856,1,2009-1031,31,2009-10
3857,1,2009-1031,31,2009-10
3858,1,2009-1031,31,2009-10
3859,1,2009-1031,31,2009-10
3860,1,2009-1031,31,2009-10
3861,1,2009-1031,31,2009-10
3862,1,2009-1031,31,2009-10
3863,1,2009-1031,31,2009-10
3864,1,2009-1031,31,2009-10
3865,1,2009-1031,31,2009-10
3866,1,2009-1031,31,2009-10
3867,1,2009-1031,31,2009-10
3868,1,2009-1031,31,2009-10
3869,1,2009-1031,31,2009-10
3870,1,2009-1031,31,2009-10
3871,1,2009-1031,31,2009-10
3872,2,2009-1031,31,2009-10
90,0,2009-1032,32,2009-10
3873,1,2009-1032,32,2009-10
3874,1,2009-1032,32,2009-10
3875,1,2009-1032,32,2009-10
3876,1,2009-1032,32,2009-10
3877,1,2009-1032,32,2009-10
3878,1,2009-1032,32,2009-10
3879,1,2009-1032,32,2009-10
3880,1,2009-1032,32,2009-10
3881,1,2009-1032,32,2009-10
3882,1,2009-1032,32,2009-10
3883,1,2009-1032,32,2009-10
3884,1,2009-1032,32,2009-10
3885,1,2009-1032,32,2009-10
3886,1,2009-1032,32,2009-10
3887,1,2009-1032,32,2009-10
3888,1,2009-1032,32,2009-10
3889,1,2009-1032,32,2009-10
3890,1,2009-1032,32,2009-10
3891,1,2009-1032,32,2009-10
3892,1,2009-1032,32,2009-10
3893,1,2009-1032,32,2009-10
3894,1,2009-1032,32,2009-10
3895,1,2009-1032,32,2009-10
3896,1,2009-1032,32,2009-10
3897,1,2009-1032,32,2009-10
3898,1,2009-1032,32,2009-10
3899,1,2009-1032,32,2009-10
3900,1,2009-1032,32,2009-10
3901,1,2009-1032,32,2009-10
3902,1,2009-1032,32,2009-10
3903,1,2009-1032,32,2009-10
3904,1,2009-1032,32,2009-10
3905,1,2009-1032,32,2009-10
3906,1,2009-1032,32,2009-10
3907,1,2009-1032,32,2009-10
3908,1,2009-1032,32,2009-10
3909,1,2009-1032,32,2009-10
3910,1,2009-1032,32,2009-10
3911,1,2009-1032,32,2009-10
3912,1,2009-1032,32,2009-10
3913,1,2009-1032,32,2009-10
3914,1,2009-1032,32,2009-10
3915,1,2009-1032,32,2009-10
3916,1,2009-1032,32,2009-10
3917,1,2009-1032,32,2009-10
3918,1,2009-1032,32,2009-10
3919,1,2009-1032,32,2009-10
3920,1,2009-1032,32,2009-10
3921,3,2009-1032,32,2009-10
91,0,2009-1033,33,2009-10
3922,1,2009-1033,33,2009-10
3923,1,2009-1033,33,2009-10
3924,1,2009-1033,33,2009-10
3925,1,2009-1033,33,2009-10
3926,1,2009-1033,33,2009-10
3927,1,2009-1033,33,2009-10
3928,1,2009-1033,33,2009-10
3929,1,2009-1033,33,2009-10
3930,1,2009-1033,33,2009-10
3931,1,2009-1033,33,2009-10
3932,1,2009-1033,33,2009-10
3933,1,2009-1033,33,2009-10
3934,1,2009-1033,33,2009-10
3935,1,2009-1033,33,2009-10
3936,1,2009-1033,33,2009-10
3937,1,2009-1033,33,2009-10
3938,1,2009-1033,33,2009-10
3939,1,2009-1033,33,2009-10
3940,1,2009-1033,33,2009-10
3941,1,2009-1033,33,2009-10
3942,1,2009-1033,33,2009-10
3943,1,2009-1033,33,2009-10
3944,1,2009-1033,33,2009-10
3945,1,2009-1033,33,2009-10
3946,1,2009-1033,33,2009-10
3947,1,2009-1033,33,2009-10
3948,1,2009-1033,33,2009-10
3949,1,2009-1033,33,2009-10
3950,1,2009-1033,33,2009-10
3951,1,2009-1033,33,2009-10
3952,1,2009-1033,33,2009-10
3953,1,2009-1033,33,2009-10
3954,1,2009-1033,33,2009-10
3955,1,2009-1033,33,2009-10
3956,1,2009-1033,33,2009-10
3957,1,2009-1033,33,2009-10
3958,1,2009-1033,33,2009-10
3959,1,2009-1033,33,2009-10
3960,1,2009-1033,33,2009-10
3961,1,2009-1033,33,2009-10
3962,1,2009-1033,33,2009-10
3963,1,2009-1033,33,2009-10
3964,1,2009-1033,33,2009-10
3965,1,2009-1033,33,2009-10
3966,1,2009-1033,33,2009-10
3967,1,2009-1033,33,2009-10
3968,1,2009-1033,33,2009-10
3969,1,2009-1033,33,2009-10
3970,2,2009-1033,33,2009-10
3971,1,2009-1034,34,2009-10
3972,1,2009-1034,34,2009-10
3973,1,2009-1034,34,2009-10
3974,1,2009-1034,34,2009-10
3975,1,2009-1034,34,2009-10
3976,1,2009-1034,34,2009-10
3977,1,2009-1034,34,2009-10
3978,1,2009-1034,34,2009-10
3979,1,2009-1034,34,2009-10
3980,1,2009-1034,34,2009-10
3981,1,2009-1034,34,2009-10
3982,1,2009-1034,34,2009-10
3983,1,2009-1034,34,2009-10
3984,1,2009-1034,34,2009-10
3985,1,2009-1034,34,2009-10
3986,1,2009-1034,34,2009-10
3987,1,2009-1034,34,2009-10
3988,1,2009-1034,34,2009-10
3989,1,2009-1034,34,2009-10
3990,1,2009-1034,34,2009-10
3991,1,2009-1034,34,2009-10
3992,1,2009-1034,34,2009-10
3993,1,2009-1034,34,2009-10
3994,1,2009-1034,34,2009-10
3995,1,2009-1034,34,2009-10
3996,1,2009-1034,34,2009-10
3997,1,2009-1034,34,2009-10
3998,1,2009-1034,34,2009-10
3999,1,2009-1034,34,2009-10
4000,1,2009-1034,34,2009-10
4001,1,2009-1034,34,2009-10
4002,1,2009-1034,34,2009-10
4003,1,2009-1034,34,2009-10
4004,1,2009-1034,34,2009-10
4005,1,2009-1034,34,2009-10
4006,1,2009-1034,34,2009-10
4007,1,2009-1034,34,2009-10
4008,1,2009-1034,34,2009-10
4009,1,2009-1034,34,2009-10
4010,1,2009-1034,34,2009-10
4011,1,2009-1034,34,2009-10
4012,1,2009-1034,34,2009-10
4013,1,2009-1034,34,2009-10
4014,1,2009-1034,34,2009-10
4015,1,2009-1034,34,2009-10
4016,1,2009-1034,34,2009-10
4017,1,2009-1034,34,2009-10
4018,1,2009-1034,34,2009-10
4019,1,2009-1034,34,2009-10
4020,1,2009-1034,34,2009-10
93,0,2009-1035,35,2009-10
6101,1,2009-1035,35,2009-10
6102,1,2009-1035,35,2009-10
6103,1,2009-1035,35,2009-10
6104,1,2009-1035,35,2009-10
